#serial real imag abs
0.087523 -13.755670 -9.890800 16.942443
0.087548 -3.995045 17.242020 17.698803
0.087573 -27.294729 -0.656615 27.302626
0.087598 18.628128 -11.723289 22.010058
0.087623 11.615159 -17.235199 20.783744
0.087648 23.741381 -5.983822 24.483858
0.087673 -28.579754 12.241909 31.091263
0.087698 -37.595379 -12.009723 39.467023
0.087723 -28.645653 39.256546 48.596810
0.087748 25.376047 9.615154 27.136598
0.087773 25.599670 40.096752 47.571975
0.087798 -26.029863 1.449728 26.070202
0.087823 -9.158987 -6.687690 11.340734
0.087848 -1.318599 -17.814100 17.862835
0.087873 -13.658095 -17.918461 22.530309
0.087898 -0.905552 40.638348 40.648437
0.087923 -26.296394 1.873980 26.363083
0.087948 -13.124416 6.238695 14.531745
0.087973 -13.469337 8.607979 15.985004
0.087998 4.940609 -1.549246 5.177816
0.088023 -21.676090 -0.116975 21.676405
0.088048 -15.544569 -7.190434 17.127054
0.088073 -7.521598 11.679179 13.891640
0.088098 -1.259618 23.219950 23.254090
0.088123 -16.230452 11.887372 20.118081
0.088148 16.359106 20.314388 26.082460
0.088173 23.577602 2.231309 23.682949
0.088198 -18.318739 -6.620043 19.478223
0.088223 15.361544 -27.644241 31.625641
0.088248 -5.072271 -4.488945 6.773371
0.088273 -6.391531 30.577934 31.238786
0.088298 10.104705 3.164954 10.588767
0.088322 -9.631073 -5.804537 11.245008
0.088347 31.956844 -15.097905 35.343835
0.088372 -19.400564 -11.590449 22.599124
0.088397 -5.698509 -16.824606 17.763455
0.088422 -16.183704 -8.822871 18.432453
0.088447 -2.492452 -8.455048 8.814769
0.088472 41.750050 22.377653 47.369040
0.088497 27.244118 20.611088 34.162243
0.088522 22.044886 -1.353974 22.086427
0.088547 3.367738 -15.146976 15.516846
0.088572 15.498791 6.045192 16.636010
0.088597 -13.899561 15.400811 20.745669
0.088622 17.063429 13.489105 21.751243
0.088647 30.315348 10.806058 32.183711
0.088672 11.547292 -2.932759 11.913900
0.088697 0.937183 9.838872 9.883406
0.088722 15.463657 -12.734161 20.032064
0.088747 8.460159 -11.322160 14.133846
0.088772 -5.676374 -14.500675 15.572116
0.088797 -5.367227 20.293072 20.990852
0.088822 25.289431 -8.934696 26.821337
0.088847 24.800556 25.934006 35.883703
0.088872 31.768118 28.997835 43.012647
0.088897 40.414448 14.271214 42.860182
0.088922 -36.907307 33.619003 49.923809
0.088947 1.494273 31.640875 31.676139
0.088972 20.192318 -11.578209 23.276267
0.088997 -8.593804 24.186094 25.667501
0.089022 -3.130818 32.769363 32.918584
0.089047 -1.023120 -27.579716 27.598687
0.089072 -13.867656 3.184129 14.228512
0.089097 -9.921545 4.891736 11.061923
0.089122 6.599457 -33.927010 34.562911
0.089147 8.511842 -17.896566 19.817632
0.089172 -2.368657 -28.137184 28.236707
0.089197 -14.936316 1.335958 14.995943
0.089222 8.866381 0.122980 8.867234
0.089247 15.640770 -13.749034 20.824736
0.089272 -11.416990 11.974914 16.545278
0.089297 -18.235226 -9.234996 20.440368
0.089322 5.844052 -6.340837 8.623176
0.089347 -7.810892 -22.361055 23.686004
0.089372 -14.034233 13.565883 19.519038
0.089397 -13.168026 -25.157871 28.395693
0.089422 -5.469784 -23.719086 24.341601
0.089447 -9.418488 26.178440 27.821190
0.089472 26.033186 -23.075529 34.788026
0.089497 -13.783262 18.141354 22.783482
0.089522 -7.239118 8.112699 10.872935
0.089547 -6.982570 -7.877438 10.526648
0.089572 -23.277491 45.749413 51.330793
0.089597 51.777996 92.801414 106.268826
0.089622 44.197529 20.527374 48.731865
0.089647 24.972567 -10.603651 27.130546
0.089672 19.610508 6.768174 20.745606
0.089697 23.410275 -7.464568 24.571543
0.089722 18.240234 6.382196 19.324559
0.089747 8.794563 -0.628430 8.816987
0.089772 35.624466 -25.489002 43.804015
0.089797 23.272665 -51.382576 56.407323
0.089822 26.003437 -21.204712 33.553219
0.089847 -4.319668 10.938620 11.760652
0.089872 1.547290 -40.221439 40.251190
0.089897 10.597659 13.687527 17.310654
0.089922 16.468090 25.461868 30.323337
0.089947 3.371753 6.204610 7.061580
0.089972 2.599622 -7.902281 8.318899
0.089997 36.499580 -12.562915 38.601116
0.090022 9.020311 -20.921715 22.783419
0.090047 11.820973 -15.949738 19.852696
0.090072 0.956475 6.730213 6.797838
0.090097 -11.788448 16.673410 20.419847
0.090122 29.571672 1.926740 29.634375
0.090147 15.109397 6.386230 16.403591
0.090172 -9.971554 16.281706 19.092559
0.090197 36.018990 -6.057408 36.524782
0.090222 9.005884 -25.065134 26.633942
0.090247 12.754429 7.058152 14.577138
0.090272 -14.571157 -10.184381 17.777520
0.090297 27.520071 -23.071318 35.911558
0.090322 13.824193 -7.253891 15.611766
0.090347 -4.398554 5.456531 7.008638
0.090372 -4.122517 0.043353 4.122745
0.090397 14.404256 -39.672047 42.206088
0.090422 7.610351 -19.109440 20.569106
0.090447 5.736170 -18.457787 19.328568
0.090472 -11.242405 5.043015 12.321675
0.090497 -5.975231 -6.050511 8.503651
0.090522 18.704994 -9.029805 20.770512
0.090547 -2.235368 -39.704517 39.767393
0.090572 -36.481117 -7.891404 37.324874
0.090597 -11.310447 -15.254777 18.990377
0.090622 -11.767480 1.861875 11.913865
0.090647 -12.038411 -17.495028 21.236745
0.090672 -6.342678 -12.270509 13.812855
0.090697 -0.624145 -19.284174 19.294272
0.090722 -8.029398 14.004921 16.143390
0.090747 13.722306 -17.060596 21.894421
0.090772 49.941711 -20.917072 54.145161
0.090797 35.816120 2.007070 35.872312
0.090822 32.200691 -3.036379 32.343533
0.090847 -4.219963 -2.829713 5.080882
0.090872 11.262952 -15.500581 19.160431
0.090897 19.916365 -28.493317 34.763927
0.090922 -0.419418 -27.121180 27.124423
0.090947 -5.393780 -2.766882 6.062054
0.090972 -14.060668 -4.066890 14.637007
0.090997 -15.191879 -25.244383 29.463063
0.091022 3.179957 -25.924036 26.118342
0.091047 6.997461 -1.307517 7.118572
0.091072 -5.867272 7.470561 9.499166
0.091097 17.113926 -26.962254 31.935084
0.091122 12.246310 -9.221819 15.330168
0.091147 -7.875973 -14.832910 16.794229
0.091172 8.376800 16.434830 18.446529
0.091197 6.423246 18.395174 19.484366
0.091222 -20.800556 14.184893 25.176861
0.091247 2.583493 39.114765 39.199991
0.091272 8.788703 -0.286991 8.793388
0.091297 7.079100 -36.983608 37.655025
0.091322 -5.893104 -12.580651 13.892496
0.091347 -14.529958 -8.654263 16.912006
0.091372 -5.018597 -19.051495 19.701415
0.091397 2.399428 -15.855290 16.035819
0.091422 -25.184317 24.285141 34.985966
0.091447 -15.260889 -25.334343 29.575727
0.091472 -6.848623 -13.853206 15.453638
0.091497 1.944932 17.055876 17.166411
0.091522 3.294131 -24.947739 25.164280
0.091547 -5.681569 -12.870610 14.068860
0.091572 -8.074895 -13.219447 15.490568
0.091597 -26.511850 -15.474363 30.697462
0.091622 -1.902306 -28.297535 28.361404
0.091647 -4.945356 -34.650749 35.001871
0.091672 -23.024815 -29.179035 37.169317
0.091697 -22.682737 -14.786530 27.076707
0.091722 -26.006105 -32.207920 41.396468
0.091747 3.957484 -17.893396 18.325810
0.091772 1.838599 -12.440883 12.576009
0.091797 15.552567 -22.834953 27.628201
0.091822 -9.024717 -9.635821 13.202067
0.091847 27.426977 -16.141329 31.824230
0.091872 0.184182 -20.059008 20.059854
0.091897 -11.348344 -18.650230 21.831537
0.091922 -8.897876 -15.956488 18.269693
0.091947 -14.913625 -15.697571 21.652481
0.091972 -26.041758 4.376454 26.406941
0.091997 0.494425 -24.224398 24.229443
0.092022 -15.899879 -7.287025 17.490194
0.092047 16.468145 -31.966667 35.959250
0.092072 -8.122834 -0.730465 8.155612
0.092097 -1.168965 -2.515301 2.773666
0.092122 18.364729 -28.827421 34.180162
0.092147 2.403541 -27.327108 27.432607
0.092172 -2.784469 2.443052 3.704291
0.092197 -42.576149 -15.339188 45.255047
0.092222 -38.039135 -6.409115 38.575285
0.092247 6.854582 -3.064011 7.508226
0.092272 -0.685078 10.726536 10.748391
0.092297 -26.770267 5.749979 27.380823
0.092322 -11.394108 4.577063 12.279056
0.092347 -47.003700 -9.307302 47.916322
0.092372 -6.429834 0.088724 6.430447
0.092397 31.976357 6.329334 32.596746
0.092422 -4.022257 -6.664625 7.784329
0.092447 -2.169413 -30.667570 30.744207
0.092472 -18.144823 7.730540 19.722978
0.092497 -11.412623 19.415363 22.521196
0.092522 -17.936401 3.267723 18.231635
0.092547 -15.749441 23.512415 28.299798
0.092572 -9.603571 22.604649 24.560104
0.092597 -17.738134 12.955172 21.965380
0.092622 -26.331812 0.676844 26.340510
0.092647 -22.267523 -3.516358 22.543454
0.092672 -41.378353 -2.164663 41.434936
0.092697 -20.246010 -13.292124 24.219444
0.092722 -45.474796 -22.733604 50.840672
0.092747 22.498775 26.476933 34.745113
0.092772 -15.928641 -9.285010 18.437273
0.092797 -61.750130 -88.007790 107.510228
0.092822 -33.128864 -29.399803 44.293003
0.092847 -16.767347 -5.131406 17.534973
0.092872 -36.402687 5.285722 36.784433
0.092897 -17.936399 11.972073 21.564900
0.092922 23.400755 -19.577015 30.509914
0.092947 -26.216875 -21.073467 33.636521
0.092972 3.015565 2.832477 4.137216
0.092997 -36.884754 11.469076 38.626737
0.093022 -6.884217 15.423432 16.890078
0.093047 -10.589325 -22.991199 25.312627
0.093072 4.694418 -19.429205 19.988286
0.093097 -25.103697 15.855556 29.691654
0.093122 -20.307285 -11.063118 23.125277
0.093147 33.539951 16.507454 37.382139
0.093172 6.058888 -10.622128 12.228644
0.093197 12.294332 7.484634 14.393413
0.093222 -0.147064 -26.768038 26.768441
0.093247 -5.314557 7.000525 8.789304
0.093272 17.326786 -5.180804 18.084752
0.093297 7.734791 -20.637388 22.039256
0.093322 -35.144165 18.457493 39.696239
0.093347 45.042114 10.726170 46.301650
0.093372 -10.556438 -8.241950 13.392839
0.093397 10.977467 11.877338 16.173309
0.093422 -17.544167 -23.385836 29.235169
0.093447 -25.480755 22.532127 34.014197
0.093472 -28.953405 25.478048 38.567223
0.093497 -2.479236 12.515166 12.758370
0.093522 -7.388281 21.226345 22.475419
0.093547 -16.458311 -18.469143 24.738335
0.093572 -25.792938 18.297083 31.623707
0.093597 -36.575367 -0.785568 36.583801
0.093622 -39.204956 29.142754 48.850063
0.093647 6.581708 -2.586122 7.071556
0.093672 -14.915230 14.514316 20.811762
0.093697 -16.326826 -13.489327 21.178461
0.093722 10.472971 5.428480 11.796250
0.093747 4.505670 10.856693 11.754525
0.093772 -6.128326 -22.716164 23.528292
0.093797 -5.177596 -4.379036 6.781110
0.093822 -2.575338 16.510281 16.709928
0.093847 -49.977627 35.418304 61.255363
0.093872 -0.270104 -2.877992 2.890639
0.093897 -21.251911 2.842538 21.441170
0.093922 -16.443493 -35.955395 39.537056
0.093947 -9.521582 9.644602 13.552818
0.093972 -45.329708 -0.926283 45.339170
0.093997 -3.310811 37.318787 37.465362
0.094022 -14.707691 -0.921710 14.736544
0.094047 1.779698 8.809650 8.987617
0.094072 -11.760023 0.480470 11.769834
0.094097 -6.159080 12.916058 14.309396
0.094122 -32.465614 22.335318 39.406631
0.094147 2.454607 -10.667005 10.945780
0.094172 23.214081 15.669006 28.007344
0.094197 -32.075367 -3.662601 32.283802
0.094222 -32.596397 -13.291036 35.201943
0.094247 16.957355 11.377698 20.420674
0.094272 8.783190 -29.372931 30.658008
0.094297 -11.987745 -9.423223 15.248055
0.094322 -15.300458 6.265578 16.533647
0.094347 1.125433 -27.918758 27.941433
0.094372 12.550579 -17.455090 21.498771
0.094397 30.276299 -5.323773 30.740801
0.094422 40.263855 1.900907 40.308701
0.094447 28.992123 10.991403 31.005710
0.094472 -39.961533 37.459160 54.773285
0.094497 4.811979 32.851746 33.202294
0.094522 26.699631 49.449841 56.197482
0.094547 8.474446 9.313940 12.592288
0.094572 -9.917391 -14.815855 17.828746
0.094597 -8.123694 -10.875587 13.574712
0.094622 -8.614337 5.751733 10.358051
0.094647 -41.567333 21.166681 46.646239
0.094672 -23.884007 -3.391579 24.123610
0.094697 2.854512 9.183714 9.617112
0.094722 4.565035 -39.894737 40.155071
0.094747 -3.840090 14.874190 15.361895
0.094772 3.241364 5.232493 6.155113
0.094797 9.040073 -8.397761 12.338773
0.094822 -14.782466 25.505571 29.479747
0.094847 8.173702 7.185868 10.883295
0.094872 7.548278 38.435478 39.169662
0.094897 12.112967 14.477518 18.876506
0.094922 -22.235691 10.104534 24.423914
0.094947 -6.015488 -19.195087 20.115603
0.094972 -35.213108 26.915091 44.321385
0.094997 -1.146451 0.621022 1.303848
0.095022 -13.996332 11.482829 18.103941
0.095047 16.349152 -14.734982 22.009417
0.095072 -24.050838 -11.527857 26.670851
0.095097 5.020370 2.500820 5.608762
0.095122 30.421947 25.266911 39.546322
0.095147 -30.661301 11.665619 32.805518
0.095172 1.916800 1.330163 2.333121
0.095197 -14.987472 14.054403 20.546302
0.095222 -5.329977 25.287619 25.843226
0.095247 -3.123279 3.918088 5.010617
0.095272 14.417775 26.765165 30.401420
0.095297 10.525479 1.697188 10.661433
0.095322 -1.434775 -20.655205 20.704977
0.095347 -31.428122 11.760888 33.556598
0.095372 -4.677498 12.149988 13.019262
0.095397 -7.933773 -3.024084 8.490573
0.095422 4.319154 2.282519 4.885180
0.095447 5.938989 -36.432022 36.912922
0.095472 6.943381 2.361647 7.334024
0.095497 42.845364 7.389403 43.477908
0.095522 -11.007206 8.698893 14.029587
0.095547 28.136509 3.983078 28.417038
0.095572 2.731422 3.818492 4.694842
0.095597 -7.399225 -0.012825 7.399236
0.095622 -0.900791 14.939744 14.966876
0.095647 -32.941452 42.368744 53.667958
0.095672 5.283440 -4.469686 6.920465
0.095697 24.706402 -6.980216 25.673521
0.095722 -13.234106 23.944708 27.358556
0.095747 6.014372 35.782410 36.284342
0.095772 18.366257 26.081635 31.899389
0.095797 -4.501489 -29.090538 29.436760
0.095822 -9.821970 -6.818097 11.956485
0.095847 12.633569 -7.730999 14.811327
0.095872 20.104719 5.094473 20.740139
0.095896 6.921233 -6.947935 9.807001
0.095921 29.063520 0.853480 29.076050
0.095946 -8.244567 -3.071953 8.798283
0.095971 15.125257 6.279924 16.377144
0.095996 27.403015 121.246010 124.304141
0.096021 50.704288 -10.336706 51.747195
0.096046 28.568096 -9.137120 29.993717
0.096071 0.143451 -6.627838 6.629390
0.096096 -13.956509 27.138298 30.516739
0.096121 -13.219106 6.545510 14.750880
0.096146 1.943247 10.103731 10.288906
0.096171 -24.142340 -5.922403 24.858145
0.096196 17.828821 -12.548347 21.802015
0.096221 -42.914413 -4.199229 43.119374
0.096246 -31.358248 -27.649309 41.806985
0.096271 9.529716 -32.762691 34.120512
0.096296 -4.375082 -24.349897 24.739823
0.096321 -12.054749 6.964625 13.922032
0.096346 28.334543 18.167221 33.658495
0.096371 39.690636 -13.636028 41.967700
0.096396 19.193338 17.230415 25.792857
0.096421 26.659018 -11.653404 29.094760
0.096446 36.320183 8.960670 37.409213
0.096471 -15.406182 -8.087133 17.399775
0.096496 12.147136 29.853798 32.230453
0.096521 14.148376 8.176711 16.341209
0.096546 26.286556 -23.430840 35.213453
0.096571 5.552157 -0.699047 5.595991
0.096596 -15.650889 20.776556 26.011836
0.096621 -12.296269 -7.220009 14.259270
0.096646 -0.145894 20.963163 20.963671
0.096671 31.623131 18.567265 36.671048
0.096696 21.359835 -4.471437 21.822838
0.096721 0.351204 -11.653064 11.658355
0.096746 16.438063 14.114918 21.666582
0.096771 -6.197394 15.021214 16.249449
0.096796 38.805145 14.608980 41.463981
0.096821 -12.731104 -31.217262 33.713477
0.096846 18.583710 -18.410070 26.158841
0.096871 -29.727575 18.448521 34.986807
0.096896 23.457331 33.297291 40.730283
0.096921 31.953438 -6.522148 32.612278
0.096946 -25.748934 -31.329567 40.553043
0.096971 -3.223469 10.512754 10.995852
0.096996 19.023594 9.401356 21.219864
0.097021 20.185522 11.422112 23.193101
0.097046 11.372986 16.209459 19.801297
0.097071 34.879185 -11.378284 36.688184
0.097096 4.306730 -14.429341 15.058347
0.097121 -9.885612 -14.894221 17.876329
0.097146 -2.241977 -16.834049 16.982688
0.097171 -18.596766 -6.094977 19.570090
0.097196 -8.693547 -3.632797 9.422047
0.097221 -16.512339 7.975757 18.337667
0.097246 10.195284 -0.026197 10.195318
0.097271 20.253805 7.987659 21.771985
0.097296 -24.948629 -3.375690 25.175968
0.097321 1.375760 -1.252807 1.860709
0.097346 9.801824 2.091715 10.022526
0.097371 20.126535 -22.652271 30.301861
0.097396 -12.262561 -15.781965 19.986016
0.097421 28.304146 -30.264168 41.437236
0.097446 -27.537409 -14.932368 31.325462
0.097471 6.753771 -26.353006 27.204675
0.097496 0.407555 8.805969 8.815395
0.097521 31.587942 -14.104792 34.593978
0.097546 21.060621 0.815160 21.076391
0.097571 25.353512 -6.465736 26.164982
0.097596 15.916772 -7.376931 17.543167
0.097621 21.968046 -8.810831 23.669090
0.097646 10.009632 17.665956 20.304648
0.097671 1.362284 26.266869 26.302171
0.097696 -0.141552 6.285686 6.287279
0.097721 -1.144695 -19.029812 19.064209
0.097746 -22.703087 7.237094 23.828674
0.097771 1.193763 2.046596 2.369309
0.097796 -11.064075 -21.359167 24.054684
0.097821 -19.115139 -9.016112 21.134778
0.097846 39.555969 11.976643 41.329343
0.097871 13.066559 5.849741 14.316229
0.097896 10.606231 14.824829 18.228212
0.097921 13.230455 8.616672 15.788983
0.097946 11.704534 17.525148 21.074320
0.097971 22.324665 24.001923 32.779306
0.097996 13.150453 32.053780 34.646490
0.098021 14.965447 -1.605262 15.051295
0.098046 8.256576 -8.377118 11.762107
0.098071 -20.287481 -27.309460 34.020412
0.098096 -17.644041 19.901821 26.596892
0.098121 5.009108 33.259796 33.634880
0.098146 20.552374 -0.801753 20.568007
0.098171 11.797317 -49.389244 50.778678
0.098196 6.369636 -22.457449 23.343291
0.098221 8.416083 -11.197611 14.007746
0.098246 -30.474632 3.663897 30.694093
0.098271 -25.944384 11.379341 28.330204
0.098296 -16.465334 -16.635519 23.406146
0.098321 -15.823146 0.554197 15.832848
0.098346 -18.430340 11.850519 21.911464
0.098371 -18.994341 -29.222258 34.852910
0.098396 -41.715992 -13.076019 43.717346
0.098421 -9.054133 -31.460506 32.737453
0.098446 -12.728367 -8.576645 15.348295
0.098471 5.278092 -5.399367 7.550591
0.098496 21.272108 20.118982 29.279276
0.098521 -0.125956 -3.399249 3.401581
0.098546 30.711306 -28.325380 41.779319
0.098571 -22.330479 -1.152333 22.360191
0.098596 30.317387 -10.686305 32.145623
0.098621 6.147538 9.460315 11.282277
0.098646 -5.868271 -9.279375 10.979226
0.098671 15.032586 -22.194441 26.806190
0.098696 -26.044977 -18.842264 32.146099
0.098721 -37.888073 7.146800 38.556230
0.098746 1.219531 -4.648201 4.805520
0.098771 -26.260046 -4.437868 26.632400
0.098796 -18.633266 -20.172453 27.461363
0.098821 4.424782 -5.955805 7.419589
0.098846 -15.419509 15.727909 22.025630
0.098871 -2.320008 17.475428 17.628755
0.098896 14.329998 -6.536283 15.750297
0.098921 18.137577 6.108654 19.138635
0.098946 8.187366 -27.037237 28.249693
0.098971 -25.636772 6.263550 26.390834
0.098996 -31.285885 -4.457802 31.601876
0.099021 5.877439 30.952864 31.505937
0.099046 3.577865 -28.761448 28.983134
0.099071 16.180855 -7.151954 17.690973
0.099096 -5.533480 3.003928 6.296267
0.099121 10.635661 19.634811 22.330318
0.099146 -13.473215 44.229588 46.236176
0.099171 28.979948 -16.842115 33.518566
0.099196 62.616356 107.374397 124.298304
0.099221 8.887138 -10.928495 14.085923
0.099246 -0.916468 36.634457 36.645918
0.099271 -10.358307 3.473942 10.925328
0.099296 -3.662741 -21.187647 21.501908
0.099321 -29.756630 -7.319174 30.643553
0.099346 -14.594299 8.641712 16.960919
0.099371 -24.705544 21.831928 32.969637
0.099396 2.853466 -10.233102 10.623494
0.099421 -12.940041 -1.961439 13.087853
0.099446 -0.165735 -20.077791 20.078475
0.099471 0.226204 10.929179 10.931520
0.099496 -40.290085 0.333485 40.291464
0.099521 6.868387 18.941303 20.148144
0.099546 -1.779600 25.819962 25.881217
0.099571 -8.313539 -5.802189 10.138063
0.099596 -7.308205 -10.245296 12.584751
0.099621 -25.394840 -14.150312 29.071106
0.099646 3.685392 -0.610291 3.735582
0.099671 6.862738 -24.256580 25.208706
0.099696 9.380198 5.343932 10.795635
0.099721 -17.216373 23.960209 29.504154
0.099746 -15.952280 -15.932487 22.545939
0.099771 14.261814 -4.339643 14.907443
0.099796 -1.563893 3.929666 4.229425
0.099821 -4.717451 11.417296 12.353502
0.099846 -27.213551 27.896252 38.971505
0.099871 -48.030388 4.993332 48.289249
0.099896 -3.219023 11.747799 12.180841
0.099921 -12.510609 -5.805099 13.791828
0.099946 -25.875217 -17.414749 31.189748
0.099971 -13.656081 -0.785435 13.678650
0.099996 3.479193 24.841158 25.083619
0.100021 -11.070646 -17.429298 20.647994
0.100046 14.975912 -11.430879 18.839929
0.100071 17.777727 -32.117107 36.709075
0.100096 -10.612159 -19.558815 22.252307
0.100121 -8.615711 8.296494 11.960865
0.100146 12.988775 -8.004607 15.257195
0.100171 -8.074748 8.282672 11.567377
0.100196 15.255319 15.480063 21.733778
0.100221 -18.177496 29.123236 34.330515
0.100246 -7.634985 32.630394 33.511722
0.100271 18.208185 32.185474 36.978950
0.100296 -5.527314 9.468102 10.963400
0.100321 -28.299549 3.209078 28.480917
0.100346 -5.319306 13.063858 14.105297
0.100371 -15.216710 13.027085 20.031306
0.100396 26.988106 10.456825 28.943100
0.100421 15.661766 35.479450 38.782500
0.100446 4.241125 -4.915739 6.492428
0.100471 28.185343 14.899407 31.881121
0.100496 -8.627195 33.098652 34.204520
0.100521 2.046448 -10.312258 10.513354
0.100546 -2.659390 37.555717 37.649758
0.100571 -3.755152 16.935553 17.346876
0.100596 -33.189342 32.219887 46.256389
0.100621 -6.831612 16.270979 17.646974
0.100646 12.169703 15.861924 19.992557
0.100671 8.297838 1.749064 8.480174
0.100696 -2.758423 13.398494 13.679493
0.100721 7.421157 -11.010543 13.278013
0.100746 7.088584 5.716448 9.106361
0.100771 -26.688980 9.071127 28.188419
0.100796 49.054302 -6.236537 49.449153
0.100821 20.036448 -2.925342 20.248873
0.100846 -20.262835 4.457766 20.747389
0.100871 -18.707478 -12.824759 22.681363
0.100896 6.113880 -5.681906 8.346472
0.100921 -18.966187 39.734829 44.029228
0.100946 -19.099302 9.887468 21.506868
0.100971 -1.799301 7.541925 7.753588
0.100996 -6.314108 0.813506 6.366298
0.101021 -15.564282 11.829406 19.549469
0.101046 12.467899 23.200937 26.338794
0.101071 -4.088596 10.529548 11.295486
0.101096 8.417300 -19.450510 21.193708
0.101121 -18.316448 19.002750 26.393120
0.101146 -4.704776 -5.342796 7.119016
0.101171 26.200956 -2.235201 26.296125
0.101196 -36.486256 11.391407 38.223173
0.101221 17.198936 -10.116634 19.953689
0.101246 9.212425 6.543791 11.299999
0.101271 0.480493 13.488298 13.496854
0.101296 -0.792572 4.093170 4.169198
0.101321 -6.767929 24.489447 25.407437
0.101346 -5.708101 25.344250 25.979095
0.101371 -10.857418 -40.560818 41.988849
0.101396 13.225893 2.492322 13.458674
0.101421 2.251072 -6.058836 6.463499
0.101446 -34.155125 10.705774 35.793661
0.101471 5.482585 24.250044 24.862087
0.101496 24.240740 27.030098 36.307571
0.101521 19.294659 13.364676 23.471226
0.101546 41.782253 5.838228 42.188170
0.101571 -16.566465 -12.471342 20.736012
0.101596 -1.562899 0.121725 1.567632
0.101621 5.974732 12.820396 14.144257
0.101646 2.479027 16.108898 16.298533
0.101671 14.585512 36.398106 39.211724
0.101696 10.496226 34.420418 35.985218
0.101721 2.265802 2.537360 3.401772
0.101746 34.462086 5.284149 34.864848
0.101771 8.331964 31.688047 32.765133
0.101796 1.087152 4.561781 4.689536
0.101821 1.908672 38.857529 38.904378
0.101846 0.510178 15.668345 15.676649
0.101871 -5.512094 29.136889 29.653692
0.101896 11.277353 21.679565 24.437313
0.101921 9.254630 -28.809769 30.259725
0.101946 3.792084 1.627549 4.126599
0.101971 3.565856 -27.057201 27.291161
0.101996 -7.812061 1.108078 7.890255
0.102021 -15.423171 9.072885 17.893894
0.102046 -2.595807 20.419819 20.584150
0.102071 9.079931 -0.519511 9.094781
0.102096 19.649658 -21.402178 29.054471
0.102121 -13.180240 13.007133 18.517674
0.102146 -8.708874 -4.063484 9.610223
0.102171 -13.741321 6.367744 15.145035
0.102196 -13.478713 31.622593 34.375341
0.102221 -7.939597 18.594568 20.218684
0.102246 -2.852166 18.588932 18.806469
0.102271 52.487370 -10.499981 53.527316
0.102296 18.377304 -23.328247 29.697346
0.102321 -22.025291 3.799804 22.350659
0.102346 1.213289 2.319584 2.617735
0.102371 -8.755800 -5.196020 10.181486
0.102396 68.530190 81.385994 106.395801
0.102421 24.673925 3.955973 24.989044
0.102446 23.371559 -30.434809 38.373263
0.102471 6.805378 -9.218661 11.458486
0.102496 21.242462 -10.158367 23.546436
0.102521 13.281944 28.814909 31.728678
0.102546 9.645863 -2.594798 9.988776
0.102571 3.684089 21.783262 22.092601
0.102596 -15.455515 -17.169411 23.101117
0.102621 30.793247 -8.945953 32.066402
0.102646 -2.193736 4.781718 5.260922
0.102671 -3.925152 -15.349344 15.843269
0.102696 -10.045870 20.956615 23.240035
0.102721 -6.466430 -3.693676 7.447010
0.102746 1.135371 38.668098 38.684763
0.102771 -2.888633 24.056351 24.229160
0.102796 -1.321470 -14.540316 14.600242
0.102821 13.266577 -0.215536 13.268328
0.102846 -4.328239 0.884903 4.417771
0.102871 -10.630808 -12.451997 16.372731
0.102896 -24.434505 44.547340 50.808570
0.102921 19.941011 5.983572 20.819392
0.102946 32.262730 -3.579550 32.460698
0.102971 -3.535165 15.734720 16.126959
0.102996 24.793718 12.174888 27.621665
0.103021 29.239132 17.247429 33.947027
0.103046 41.882626 4.212836 42.093970
0.103071 26.122326 14.762181 30.004965
0.103096 19.714109 -2.888030 19.924529
0.103121 13.206555 4.609131 13.987752
0.103146 21.751032 -17.026577 27.622667
0.103171 5.346922 -11.072402 12.295839
0.103196 18.719847 -43.825615 47.656240
0.103221 0.391765 -38.013290 38.015309
0.103246 -28.215294 -21.694687 35.591603
0.103271 -22.494001 -2.549966 22.638075
0.103296 -7.482044 -6.945382 10.208786
0.103321 9.469673 1.864132 9.651409
0.103346 -17.040228 21.132412 27.146790
0.103371 20.464417 16.506157 26.291549
0.103396 11.638206 32.219822 34.257332
0.103421 8.971317 15.151537 17.608339
0.103446 -20.040747 -11.508972 23.110343
0.103470 2.637231 8.288325 8.697777
0.103495 -2.670515 4.790768 5.484807
0.103520 16.751263 23.355177 28.741418
0.103545 -3.352339 3.161675 4.608076
0.103570 45.020855 -5.812212 45.394484
0.103595 24.384129 10.179369 26.423575
0.103620 -20.079323 -15.105961 25.127062
0.103645 -2.230688 1.721853 2.817933
0.103670 34.305874 -17.162346 38.359342
0.103695 27.522116 -15.811588 31.740717
0.103720 20.259203 -26.724510 33.535575
0.103745 29.762737 2.820713 29.896103
0.103770 10.070303 -16.023001 18.924787
0.103795 -4.045629 -35.742844 35.971071
0.103820 -4.397542 1.692557 4.712020
0.103845 7.454140 -13.690504 15.588268
0.103870 -26.093657 -0.696038 26.102939
0.103895 -1.784869 5.273223 5.567103
0.103920 33.241249 28.158018 43.564372
0.103945 -6.820307 6.827267 9.650293
0.103970 -3.413785 28.950344 29.150924
0.103995 -14.983670 17.209209 22.818134
0.104020 15.563945 8.807479 17.883178
0.104045 -7.374550 30.526628 31.404761
0.104070 12.480127 -4.680824 13.329055
0.104095 26.326933 32.430618 41.771431
0.104120 13.613266 2.887599 13.916150
0.104145 9.181180 -1.478279 9.299429
